Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,binary_label,source_file
53,134971,4,2,128,256,32,32,32.0,0.0,128,128,128.0,0.0,2845.055605,44.45399382,26994.2,44325.93147,102087,1,32880,10960.0,18979.81278,32876,1,4,4.0,0.0,4,4,0,0,0,0,104,40,29.63599588,14.81799794,32,128,59.42857143,46.8432035,2194.285714,0,0,0,0,0,0,0,0,0,69.33333333,32.0,128.0,104,0,0,0,0,0,0,4,128,2,256,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,183,2,2,84,210,42,42,42.0,0.0,105,105,105.0,0.0,1606557.377,21857.9235,61.0,92.73079316,168,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,64,64,10928.96175,10928.96175,42,105,67.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,84.0,42.0,105.0,64,0,0,0,0,0,0,2,84,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,25026,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,6393.350915,159.8337729,8342.0,14443.57168,25020,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,80,64,79.91688644,79.91688644,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,30614,1,1,75,141,75,75,75.0,0.0,141,141,141.0,0.0,7055.595479,65.32958777,30614.0,0.0,30614,30614,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.66479389,32.66479389,75,141,97.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,145.5,75.0,141.0,20,0,0,0,0,0,0,1,75,1,141,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
53,64464,4,2,144,136,36,36,36.0,0.0,68,68,68.0,0.0,4343.509556,93.07520477,12892.8,17667.07522,33351,3,31110,10370.0,17954.43867,31102,4,3,3.0,0.0,3,3,0,0,0,0,128,40,62.05013651,31.02506826,36,68,45.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,52.66666667,36.0,68.0,128,0,0,0,0,0,0,4,144,2,136,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,69299052,2,2,116,273,64,52,58.0,8.485281374,157,116,136.5,28.99137803,5.613352402,0.057720847,23100000.0,40000000.0,69200000,23476,69300000,69300000.0,0.0,69300000,69300000,69300000,69300000.0,0.0,69300000,69300000,0,0,0,0,64,64,0.028860424,0.028860424,52,157,88.2,46.67119026,2178.2,0,0,0,0,0,0,0,0,1,110.25,58.0,136.5,64,0,0,0,0,0,0,2,116,2,273,-1,-1,1,32,23476.0,0.0,23476,23476,69200000.0,0.0,69200000,69200000,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,5622145,7,3,617,143,517,0,88.14285714,189.9889721,137,0,47.66666667,77.42308011,135.1797223,1.778680557,624682.7778,1822398.14,5484087,3,5622145,937024.1667,2249390.16,5528371,3,93741,46870.5,3069.550537,49041,44700,0,0,0,0,160,72,1.24507639,0.533604167,0,517,69.09090909,154.0308116,23725.49091,0,0,0,1,0,0,0,0,0,76.0,88.14285714,47.66666667,160,0,0,0,0,0,0,7,617,3,143,29200,123,6,20,138055.0,0.0,138055,138055,5484087.0,0.0,5484087,5484087,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443,11976,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1002.004008,167.000668,11976.0,0.0,11976,11976,11976,11976.0,0.0,11976,11976,0,0.0,0.0,0,0,0,0,0,0,40,0,167.000668,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
52760,242,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,49586.77686,8264.46281,242.0,0.0,242,242,242,242.0,0.0,242,242,0,0.0,0.0,0,0,0,0,0,0,40,0,8264.46281,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,379,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443,115506451,23,20,1173,6311,785,0,51.0,168.0952111,2043,0,315.55,609.6972048,64.79291793,0.37227358,2750153.595,4437762.931,10000000,3,116000000,5250293.227,5006810.318,10000000,3,111000000,5824582.316,5085972.451,10000000,50,0,0,0,0,756,648,0.199123078,0.173150502,0,2043,170.0909091,443.6323021,196809.6195,0,0,0,1,0,0,0,0,0,174.0465116,51.0,315.55,756,0,0,0,0,0,0,23,1173,20,6311,29200,128,4,32,51464.72727,47932.02955,195985,36924,10000000.0,4121.528196,10000000,9999053,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
49175,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,215,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1246511.628,18604.65116,71.66666667,83.06824504,164,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9302.325581,9302.325581,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443,136686,7,9,720,816,444,0,102.8571429,171.4180354,669,0,90.66666667,219.6605336,11237.4347,117.0566115,9112.4,15111.00145,33477,3,101433,16905.5,18152.22666,33544,247,103304,12913.0,17215.75818,33999,3,0,0,0,0,232,296,51.21226753,65.84434397,0,669,90.35294118,189.0056022,35723.11765,0,0,0,1,0,0,0,0,1,96.0,102.8571429,90.66666667,232,0,0,0,0,0,0,7,720,9,816,29200,5100,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
443,115096379,22,19,875,6119,521,0,39.77272727,117.9761606,1448,0,322.0526316,570.4043862,60.76646425,0.356223196,2877409.475,4583736.557,10200000,1,115000000,5480779.952,5122550.999,10200000,3,112000000,6249901.278,5123478.124,10200000,47,0,0,0,0,712,616,0.191144154,0.165079042,0,1448,166.5238095,412.8887075,170477.0848,0,0,0,1,0,0,0,0,0,170.5853659,39.77272727,322.0526316,712,0,0,0,0,0,0,22,875,19,6119,29200,287,4,32,29409.18182,17825.46548,83110,23689,10200000.0,60637.76864,10200000,10000000,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,31341,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,13783.861395616,127.6283462557,10447.0,18049.7148730943,31289,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,80,63.8141731279,63.8141731279,44,172,95.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,64,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80,81800,3,6,374,11595,374,0,124.6666667,215.9290007,4344,0,1932.5,1977.812908,146320.2934,110.0244499,10225.0,23765.09601,68169,52,13011,6505.5,7770.396418,12000,1011,81704,16340.8,29506.28462,68169,52,0,0,0,0,104,200,36.67481663,73.34963325,0,4344,1196.9,1756.898685,3086692.989,0,0,0,1,0,0,0,0,2,1329.888889,124.6666667,1932.5,104,0,0,0,0,0,0,3,374,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
53,83428,4,4,192,436,48,48,48.0,0.0,109,109,109.0,0.0,7527.448818,95.89106775,11918.28571,20363.75346,45394,1,83153,27717.66667,47965.97745,83104,1,45674,15224.66667,26324.00646,45621,4,0,0,0,0,80,80,47.94553387,47.94553387,48,109,75.11111111,32.14982288,1033.611111,0,0,0,0,0,0,0,0,1,84.5,48.0,109.0,80,0,0,0,0,0,0,4,192,4,436,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,25238,2,2,68,114,34,34,34.0,0.0,57,57,57.0,0.0,7211.3479673508,158.4911641176,8412.6666666667,14567.7020265151,25234,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,79.2455820588,79.2455820588,34,57,43.2,12.5976188226,158.7,0,0,0,0,0,0,0,0,1,54.0,34.0,57.0,40,0,0,0,0,0,0,2,68,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
5939,29,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,413793.1034,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,34482.75862,34482.75862,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,115,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,40704,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,2456.761006,49.13522013,40704.0,0.0,40704,40704,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,24.56761006,24.56761006,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,40,0,0,0,0,0,0,1,42,1,58,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
59327,2014913,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,20.84457245,3.474095408,335818.8333,804783.4251,1978431,1,0,0.0,0.0,0,0,1986975,397395.0,883831.5843,1978431,1,0,0,0,0,20,120,0.496299344,2.977796064,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53,47699,2,2,66,140,33,33,33.0,0.0,70,70,70.0,0.0,4318.748821,83.8592004,15899.66667,27494.00679,47647,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,41.9296002,41.9296002,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33.0,70.0,40,0,0,0,0,0,0,2,66,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,149,2,2,84,148,42,42,42.0,0.0,74,74,74.0,0.0,1557046.98,26845.63758,49.66666667,79.96457549,142,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,13422.81879,13422.81879,42,74,54.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,68.5,42.0,74.0,64,0,0,0,0,0,0,2,84,2,148,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
445,2188,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,5484.460695,914.0767824,2188.0,0.0,2188,2188,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,457.0383912,457.0383912,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,255,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
15104,17470,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,2461.362335,171.7229536,8735.0,12348.91283,17467,3,17470,8735.0,12348.91283,17467,3,0,0.0,0.0,0,0,0,0,0,0,60,0,171.7229536,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,64,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80,98663192,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,118.271057,0.152032381,7047370.857,25700000.0,96500000,0,97600000,12200000.0,34100000.0,96500000,0,1071500,214300.0,478506.9649,1070279,15,0,0,0,0,192,132,0.091219429,0.060812952,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1118979.0,0.0,1118979,1118979,96500000.0,0.0,96500000,96500000,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
60774,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,5321,65160,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,200,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1040000.0,20000.0,66.66666667,73.79250188,148,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,10000.0,10000.0,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
80,292569,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,39761.56052,30.7619741,36571.125,103087.0517,291698,3,789,394.5,490.0249994,741,48,292478,58495.6,130364.4555,291698,3,0,0,0,0,72,132,10.25399137,20.50798273,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443,9202493,5,2,198,0,198,0,39.6,88.54829191,0,0,0.0,0.0,21.51590879,0.760663442,1533748.833,2525338.976,6004517,170,9181101,2295275.25,2882556.369,6004517,542,22104,22104.0,0.0,22104,22104,0,0,0,0,132,44,0.54333103,0.217332412,0,198,24.75,70.00357134,4900.5,0,0,0,1,0,0,0,0,0,28.28571429,39.6,0.0,132,0,0,0,0,0,0,5,198,2,0,8192,16384,1,20,3153700.0,0.0,3153700,3153700,6004517.0,0.0,6004517,6004517,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,30426,1,1,50,91,50,50,50.0,0.0,91,91,91.0,0.0,4634.194439,65.73325445,30426.0,0.0,30426,30426,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,32.86662723,32.86662723,50,91,63.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,95.5,50.0,91.0,32,0,0,0,0,0,0,1,50,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,136493,1,1,41,136,41,41,41.0,0.0,136,136,136.0,0.0,1296.769798,14.65276608,136493.0,0.0,136493,136493,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,7.326383038,7.326383038,41,136,72.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,109.0,41.0,136.0,40,0,0,0,0,0,0,1,41,1,136,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,115690975,24,21,7087,6409,4344,0,295.2916667,968.7846927,1493,0,305.1904762,568.9547099,116.6555991,0.388967247,2629340.341,4374756.083,10000000,3,116000000,5030042.391,5011797.581,10100000,3,111000000,5532292.25,5121844.061,10100000,4,0,0,0,0,776,680,0.207449198,0.181518048,0,4344,293.3913043,790.9176802,625550.7768,0,0,0,1,0,0,0,0,0,299.9111111,295.2916667,305.1904762,776,0,0,0,0,0,0,24,7087,21,6409,29200,26064,5,32,48316.33333,45759.12048,193620,34873,9592597.917,1443180.824,10000000,5010163,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443,86639861,143,163,3557,211716,427,0,24.87412587,83.16502067,1833,0,1298.871166,433.4662353,2484.687735,3.531861622,284065.118,1637910.456,10200000,0,86600000,610139.8662,2366351.703,10200000,0,84300000,520540.8395,2220170.005,10200000,1,0,0,0,0,2892,3272,1.650510497,1.881351125,0,1833,701.2149837,712.9713802,508328.1889,0,0,0,1,0,0,0,0,1,703.5065359,24.87412587,1298.871166,2892,0,0,0,0,0,0,143,3557,163,211716,29200,36,141,20,342989.125,927259.3887,2637839,14957,10200000.0,76078.178,10200000,10000000,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,78409978,11,15,599,5101,226,0,54.45454545,80.28868368,1722,0,340.0666667,630.8523108,72.69482973,0.331590451,3136399.12,12100000.0,58100000,1,58400000,5837253.9,18400000.0,58200000,3,78400000,5599299.786,16000000.0,58100000,1,0,0,0,0,232,312,0.140288268,0.191302184,0,1722,211.1111111,488.3281001,238464.3333,0,0,0,1,0,0,0,0,1,219.2307692,54.45454545,340.0666667,232,0,0,0,0,0,0,11,599,15,5101,8192,31,5,20,137645.0,96214.6055,205679,69611,39100000.0,26900000.0,58100000,20000000,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
443,116467413,20,18,2060,501,1425,0,103.0,332.0006341,333,0,27.83333333,85.80706813,21.9889833,0.326271521,3147767.919,4598479.898,10000000,1,116000000,6129863.842,4840666.68,10000000,4,111000000,6548512.529,4884104.657,10000000,1,0,0,0,0,648,584,0.171721853,0.154549668,0,1425,65.66666667,244.8084464,59931.17544,0,0,0,1,0,0,0,0,0,67.39473684,103.0,27.83333333,648,0,0,0,0,0,0,20,2060,18,501,29200,362,4,32,107744.1667,245926.935,888667,36634,9597873.25,1414644.031,10000000,5106016,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,2656638,2,2,122,439,64,58,61.0,4.242640687,282,157,219.5,88.38834765,211.1691544,1.50566242,885546.0,1475820.872,2589248,576,2589824,2589824.0,0.0,2589824,2589824,2656062,2656062.0,0.0,2656062,2656062,0,0,0,0,52,64,0.75283121,0.75283121,58,282,125.0,96.95875412,9401.0,0,0,0,0,0,0,0,0,1,156.25,61.0,219.5,52,0,0,0,0,0,0,2,122,2,439,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53885,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,258,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,28251,3,0,27,0,27,0,9.0,15.5884572681,0,0,0.0,0.0,955.7183816502,106.1909312945,14125.5,19972.231034614,28248,3,28251,14125.5,19972.231034614,28248,3,0,0.0,0.0,0,0,0,0,0,0,96,0,106.1909312945,0.0,0,27,6.75,13.5,182.25,0,0,0,0,1,0,0,0,0,9.0,9.0,0.0,96,0,0,0,0,0,0,3,27,0,0,40544,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
443,184566,15,11,2130,7429,1495,0,142.0,379.4266351069,2820,0,675.3636363636,963.6587853309,51791.7709653999,140.8710163302,7382.64,12881.8738087024,36465,2,184566,13183.2857142857,15867.0855470764,39809,2,147951,14795.1,20635.9511072303,50732,193,0,0,0,0,312,232,81.2717401905,59.5992761397,0,2820,354.037037037,713.5335408796,509130.113960114,0,0,0,1,0,0,0,0,0,367.6538461538,142.0,675.3636363636,312,0,0,0,0,0,0,15,2130,11,7429,8192,131,14,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
57330,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,241,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
52484,85624,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,210.2214332,35.03690554,42812.0,60505.71305,85596,28,85624,85624.0,0.0,85624,85624,0,0.0,0.0,0,0,0,0,0,0,40,20,23.35793703,11.67896851,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,35,16146,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80,10270752,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.3367325,0.389455417,3423584.0,5928945.902,10300000,2,10300000,3423584.0,5928945.902,10300000,2,0,0.0,0.0,0,0,0,0,0,0,80,0,0.389455417,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1011.0,0.0,1011,1011,10300000.0,0.0,10300000,10300000,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443,60774148,19,16,1291,9732,334,0,67.94736842,124.4300221,1738,0,608.25,721.6342102,181.3764629,0.575902767,1787474.941,3848370.761,10200000,37,60800000,3376341.556,4853865.276,10200000,188,60700000,4046003.8,5072907.202,10200000,184,0,0,0,0,616,520,0.312632931,0.263269836,0,1738,306.1944444,553.483969,306344.504,0,0,0,1,0,0,0,0,0,314.9428571,67.94736842,608.25,616,0,0,0,0,0,0,19,1291,16,9732,29200,131,5,32,156514.6667,178197.6106,520259,83668,9972477.167,343027.7992,10200000,9282032,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
60295,4,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
50026,103,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.4757281553,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9708.7378640777,9708.7378640777,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,352,253,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53,258,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,1116279.06976744,15503.8759689923,86.0,64.9538297562,161,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,7751.9379844961,7751.9379844961,44,100,66.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
443,4232085,5,2,123,46,46,0,24.6,23.27659769,46,0,23.0,32.52691193,39.93303537,1.654031051,705347.5,1654127.206,4081311,49,4232085,1058021.25,2016081.453,4081311,49,4158766,4158766.0,0.0,4158766,4158766,1,0,0,0,160,64,1.181450751,0.4725803,0,46,26.875,22.82503325,520.9821429,0,1,0,0,1,0,0,0,0,30.71428571,24.6,23.0,160,0,0,0,0,0,0,5,123,2,46,376,416,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
